master_item_id,item_id,itemname,id,log_index,quantity,latitude,longitude,altitude,description,radius,manual_upload,project_id,project_name,timestamp,location,state,country,category,,
6,3148,Cigarette Butts,748070,22454,2,33.04744339,-117.2971039,17.56739616,,5.415410995,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748071,22454,1,33.04744339,-117.2971115,17.57804489,,7.072746754,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748073,22454,1,33.04747772,-117.2971268,17.13774681,,4.117754936,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748076,22454,1,33.04752731,-117.2970886,18.10077286,,4.779772282,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748077,22454,1,33.04751968,-117.2970963,17.7822628,,4.767867565,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748078,22454,1,33.04750824,-117.297081,17.4589386,,4.143767357,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748093,22454,1,33.04763412,-117.2970047,18.28074646,,4.731942177,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748097,22454,1,33.04768753,-117.2969666,15.51204014,,4.735214233,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748098,22454,1,33.0476799,-117.2969666,16.65226173,,4.718027115,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748102,22454,1,33.04769897,-117.2969284,17.59740448,,4.787518501,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748107,22454,1,33.04769135,-117.2968369,18.26391602,,4.739620686,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748108,22454,1,33.0477066,-117.2968063,17.88576126,,4.731285572,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748113,22454,1,33.04772949,-117.2967987,18.06348991,,4.773098946,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748117,22454,1,33.04777527,-117.2967606,18.17086029,,5.201070309,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748120,22454,1,33.04776764,-117.29673,17.29218292,,4.869567394,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748121,22454,1,33.04778671,-117.2967377,18.21456718,,4.790704727,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748124,22454,1,33.04781342,-117.2967529,17.74715424,,4.734744549,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748125,22454,1,33.04781342,-117.2967606,18.08319092,,4.730320454,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748127,22454,1,33.04781723,-117.2967529,18.82864761,,4.74611187,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748129,22454,1,33.04782486,-117.2967606,17.67334938,,4.733766079,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748133,22454,2,33.0478096,-117.2967911,17.30836105,,4.7182374,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748140,22454,1,33.0478096,-117.2967453,17.50101471,,4.717965603,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748141,22454,1,33.0478096,-117.2967377,16.80242729,,4.713831425,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748144,22454,1,33.04782867,-117.2967072,17.96347237,,4.734393597,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748147,22454,1,33.04785919,-117.2966995,17.2042675,,4.721568584,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748149,22454,1,33.04786682,-117.2966766,17.10298157,,4.71469593,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748156,22454,1,33.04790497,-117.2967072,16.65585518,,4.760628223,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748157,22454,1,33.04790878,-117.2966995,16.71937752,,4.74281311,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748159,22454,1,33.04793549,-117.2966919,16.52287674,,4.740588665,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748162,22454,1,33.0479393,-117.2967148,15.8062706,,4.741189003,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748164,22454,1,33.04795074,-117.2966843,16.4905777,,4.747325897,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748167,22454,1,33.04794693,-117.2966995,16.45423317,,4.734054089,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748168,22454,1,33.0479393,-117.2966995,16.58608246,,4.736709595,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748169,22454,1,33.0479393,-117.2966919,16.47451401,,4.740151882,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748183,22454,1,33.047966,-117.2965851,16.39648628,,4.722601891,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748184,22454,1,33.04795837,-117.2965775,15.70182419,,4.738217354,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748196,22454,1,33.04798889,-117.2964096,17.51283073,,4.725579262,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748205,22454,1,33.04792404,-117.2962723,17.18888474,,4.819649696,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748206,22454,1,33.04792786,-117.2962875,15.00895309,,4.837778091,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748210,22454,1,33.04795837,-117.2962952,17.66189384,,4.753332138,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748211,22454,1,33.04795074,-117.2962875,17.56673813,,4.750482082,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748223,22454,1,33.04795456,-117.2962646,17.50327492,,4.739052296,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748227,22454,1,33.04798508,-117.2962799,17.8942852,,4.754451275,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748231,22454,1,33.047966,-117.2962723,16.58831406,,4.726744652,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748232,22454,1,33.04797363,-117.2962646,16.73920441,,4.739684105,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748236,22454,1,33.04789352,-117.2962494,16.99050713,,4.735640526,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748242,22454,1,33.04789352,-117.2962418,18.25213051,,4.853910446,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748243,22454,1,33.04788589,-117.2962341,17.86804771,,4.934692383,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748248,22454,1,33.04788208,-117.2962418,18.22178078,,4.907624245,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748249,22454,1,33.04788208,-117.2962494,18.06047058,,4.904659271,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748263,22454,1,33.04783249,-117.2962418,17.58026314,,4.725580215,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748264,22454,1,33.04782867,-117.2962494,17.68807793,,4.734541416,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748271,22454,1,33.04781342,-117.296257,18.59634781,,4.707888603,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748272,22454,1,33.04780197,-117.2962646,18.26869011,,4.717525482,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748282,22454,1,33.04779816,-117.2962341,18.15690994,,4.720532894,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748284,22454,1,33.0477562,-117.2962418,19.31995392,,4.818592072,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748285,22454,1,33.0477562,-117.2962418,18.98295212,,4.794024944,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748290,22454,1,33.04770279,-117.296257,19.24565697,,4.898488045,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748291,22454,1,33.0477066,-117.296257,19.16101456,,4.914393902,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748292,22454,1,33.04769897,-117.2962494,19.22842979,,4.911168098,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748298,22454,1,33.04769516,-117.2962341,19.54640961,,4.781973839,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748299,22454,1,33.0477066,-117.2962341,19.36389351,,4.825987339,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748305,22454,1,33.04766083,-117.2962341,18.47575188,,4.776279926,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748307,22454,1,33.04765701,-117.2962341,19.29310608,,4.799501419,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748312,22454,1,33.04766846,-117.2962265,17.35142708,,4.791059971,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748314,22454,1,33.04766464,-117.2962418,18.79964638,,4.745476723,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748316,22454,1,33.04766846,-117.2962341,17.93166733,,4.728394508,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748321,22454,1,33.04762268,-117.2962494,19.47769165,,4.865739822,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748327,22454,1,33.04759598,-117.296402,19.49075127,,4.715132713,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748331,22454,1,33.04759979,-117.2964478,18.0265274,,4.714760304,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748338,22454,1,33.04761887,-117.2965698,19.03528976,,4.722364903,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748348,22454,1,33.04757309,-117.2967148,19.1012516,,4.728881836,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748349,22454,1,33.04756546,-117.29673,19.20120239,,4.737179279,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748355,22454,1,33.04753876,-117.2968216,18.95409775,,4.732838154,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748357,22454,1,33.0475235,-117.2967911,19.4563446,,4.71081686,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748358,22454,1,33.0475235,-117.2968063,19.22396088,,4.726883411,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748360,22454,1,33.04751587,-117.2968216,19.23975945,,4.723149776,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748361,22454,1,33.04750824,-117.2968216,19.32602119,,4.732208729,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748363,22454,1,33.04750443,-117.2968216,19.50298691,,4.723216534,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748388,22454,1,33.0473671,-117.2970581,18.57519341,,4.785046101,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748396,22454,1,33.04732895,-117.2970581,18.20936012,,4.765040398,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748402,22454,1,33.04722977,-117.2969818,19.08029747,,4.764264584,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748411,22454,1,33.0471077,-117.2973557,14.08491135,,4.179568768,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748422,22454,1,33.04711533,-117.2973633,14.10967255,,4.728266716,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748480,22454,1,33.04794312,-117.2972336,7.717577457,,4.919944286,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748585,22454,1,33.04831696,-117.2968216,6.777455807,,4.816852093,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748592,22454,1,33.04829025,-117.2967987,5.663712025,,4.748678684,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748593,22454,1,33.04831314,-117.2967987,5.557152271,,4.739967823,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748611,22454,3,33.04853439,-117.2963715,6.304757118,,4.746928215,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748618,22454,1,33.04850388,-117.2964249,5.743201733,,4.754740238,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748619,22454,1,33.04850006,-117.2964172,6.133254051,,4.747704506,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748620,22454,1,33.04850006,-117.2964096,6.598739147,,4.760780334,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748626,22454,1,33.04851532,-117.2966766,5.380088806,,4.743318081,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748628,22454,1,33.04849625,-117.2966614,6.465172291,,4.745015621,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748631,22454,1,33.0484848,-117.2967987,5.860441685,,4.787119865,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748633,22454,1,33.04848862,-117.2968292,5.822062016,,4.752556801,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748638,22454,1,33.04850388,-117.2968826,5.552440643,,4.737734795,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748641,22454,1,33.04847717,-117.2969742,4.22860384,,4.77076149,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748666,22454,1,33.04830933,-117.2974548,2.108566046,,4.842860699,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748673,22454,1,33.04821777,-117.2976608,5.499552727,,4.723300457,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748680,22454,1,33.04853058,-117.2978592,7.419718266,,4.736320496,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748685,22454,1,33.04857254,-117.2978439,6.232489586,,4.828808784,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748700,22454,1,33.04828644,-117.2977066,4.810386181,,4.72652483,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748707,22454,1,33.04808426,-117.2978516,5.310937881,,4.711001873,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748740,22454,1,33.04790497,-117.2974625,7.121180058,,4.747984409,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748746,22454,1,33.04782104,-117.2975235,7.426264763,,4.720182419,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748760,22454,1,33.04771423,-117.2973022,7.946883678,,4.95024395,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748769,22454,1,33.04745483,-117.2974472,15.75618172,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748773,22454,1,33.0472908,-117.2970963,15.75618172,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748774,22454,1,33.0472908,-117.2970963,15.75618172,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748776,22454,1,33.0472908,-117.2970963,15.75618172,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748781,22454,1,33.04748154,-117.2976074,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748783,22454,1,33.04754257,-117.2975006,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748788,22454,1,33.04767227,-117.2975235,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748789,22454,1,33.04767227,-117.2975235,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748790,22454,1,33.04754257,-117.2973557,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748791,22454,2,33.04754257,-117.2973557,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748805,22454,1,33.04763794,-117.2976151,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748806,22454,1,33.0477066,-117.2975006,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748807,22454,1,33.0477066,-117.2975006,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748808,22454,1,33.0477066,-117.2975006,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748813,22454,2,33.04769897,-117.2975922,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748821,22454,1,33.04750061,-117.2975235,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748835,22454,1,33.04784775,-117.2976379,9.666181564,,239.6641083,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748836,22454,1,33.04742813,-117.2975693,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748837,22454,1,33.04742813,-117.2975693,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748842,22454,1,33.04759216,-117.2976074,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748843,22454,1,33.04759216,-117.2976074,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748844,22454,1,33.04759216,-117.2976074,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748845,22454,3,33.04759216,-117.2976074,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748851,22454,1,33.04759216,-117.2976074,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748856,22454,5,33.04820633,-117.2973557,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748857,22454,2,33.04770279,-117.2975769,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748858,22454,2,33.0475769,-117.2976074,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748859,22454,1,33.04767227,-117.2977295,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748865,22454,2,33.0475769,-117.2976379,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748877,22454,1,33.04772949,-117.2975922,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748878,22454,1,33.04772949,-117.2975922,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748880,22454,1,33.04772949,-117.2975922,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748884,22454,1,33.04773712,-117.297554,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748888,22454,1,33.04773712,-117.297554,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748889,22454,1,33.04773712,-117.297554,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748890,22454,1,33.04773712,-117.297554,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748894,22454,1,33.04798126,-117.2973938,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748898,22454,1,33.04798126,-117.2973938,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748902,22454,2,33.04763794,-117.2975693,9.666181564,,65,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748920,22455,2,33.04744339,-117.2971039,17.56739616,,5.415410995,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748921,22455,1,33.04744339,-117.2971115,17.57804489,,7.072746754,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748923,22455,1,33.04747772,-117.2971268,17.13774681,,4.117754936,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748926,22455,1,33.04752731,-117.2970886,18.10077286,,4.779772282,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748927,22455,1,33.04751968,-117.2970963,17.7822628,,4.767867565,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748928,22455,1,33.04750824,-117.297081,17.4589386,,4.143767357,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748943,22455,1,33.04763412,-117.2970047,18.28074646,,4.731942177,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748947,22455,1,33.04768753,-117.2969666,15.51204014,,4.735214233,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748948,22455,1,33.0476799,-117.2969666,16.65226173,,4.718027115,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748952,22455,1,33.04769897,-117.2969284,17.59740448,,4.787518501,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748957,22455,1,33.04769135,-117.2968369,18.26391602,,4.739620686,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748958,22455,1,33.0477066,-117.2968063,17.88576126,,4.731285572,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748963,22455,1,33.04772949,-117.2967987,18.06348991,,4.773098946,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748967,22455,1,33.04777527,-117.2967606,18.17086029,,5.201070309,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748970,22455,1,33.04776764,-117.29673,17.29218292,,4.869567394,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748971,22455,1,33.04778671,-117.2967377,18.21456718,,4.790704727,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748974,22455,1,33.04781342,-117.2967529,17.74715424,,4.734744549,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748975,22455,1,33.04781342,-117.2967606,18.08319092,,4.730320454,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748977,22455,1,33.04781723,-117.2967529,18.82864761,,4.74611187,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748979,22455,1,33.04782486,-117.2967606,17.67334938,,4.733766079,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748983,22455,2,33.0478096,-117.2967911,17.30836105,,4.7182374,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748990,22455,1,33.0478096,-117.2967453,17.50101471,,4.717965603,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748991,22455,1,33.0478096,-117.2967377,16.80242729,,4.713831425,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748994,22455,1,33.04782867,-117.2967072,17.96347237,,4.734393597,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748997,22455,1,33.04785919,-117.2966995,17.2042675,,4.721568584,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,748999,22455,1,33.04786682,-117.2966766,17.10298157,,4.71469593,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,749006,22455,1,33.04790497,-117.2967072,16.65585518,,4.760628223,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,749007,22455,1,33.04790878,-117.2966995,16.71937752,,4.74281311,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,749009,22455,1,33.04793549,-117.2966919,16.52287674,,4.740588665,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
6,3148,Cigarette Butts,749012,22455,1,33.0479393,-117.2967148,15.8062706,,4.741189003,0,,,2.02008E+13,Encinitas, California, United States of America,tobacco,,
