master_item_id,item_id,itemname,id,log_index,quantity,latitude,longitude,altitude,description,radius,manual_upload,project_id,project_name,timestamp,location,state,country,category
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641585,42127,1,43.76671381,-79.23630151,162.5192577,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641586,42127,1,43.76671381,-79.23630151,162.5192577,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641587,42127,1,43.76671366,-79.23630103,162.5190198,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641588,42127,1,43.76671365,-79.23630092,162.5194835,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641596,42127,1,43.76580063,-79.23754203,164.9390913,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641597,42127,1,43.76580063,-79.23754203,164.9390913,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641598,42127,1,43.76580038,-79.23754166,164.9398392,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641599,42127,1,43.76580038,-79.23754166,164.9398392,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641611,42127,1,43.76580451,-79.23730121,164.7205801,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641612,42127,1,43.76580632,-79.23730771,164.7184352,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641613,42127,1,43.76580583,-79.23730779,164.7186052,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641614,42127,1,43.76580583,-79.23730779,164.7186052,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641615,42127,2,43.76580729,-79.23731219,164.7182747,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641633,42127,20,43.76772646,-79.234777,159.688694,,4.000604137,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641634,42127,7,43.767727,-79.23477652,159.688694,,4.000604137,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641635,42127,6,43.76772736,-79.23477701,159.688694,,4.000604137,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1641636,42127,7,43.76772767,-79.23477784,159.688694,,4.000604137,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646347,42224,1,43.76662171,-79.23594659,162.1793236,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646348,42224,1,43.76662171,-79.23594659,162.1793236,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646349,42224,1,43.76662893,-79.23595164,162.1909911,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646355,42224,1,43.76668331,-79.23594404,162.0595355,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646356,42224,1,43.76580208,-79.23734947,164.7354625,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646357,42224,1,43.76580208,-79.23734947,164.7354625,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646358,42224,1,43.76580206,-79.23735014,164.7397538,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646406,42224,1,43.76774124,-79.23474053,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646407,42224,1,43.76774124,-79.23474053,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646408,42224,1,43.76774322,-79.2347387,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646409,42224,1,43.76774322,-79.2347387,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646410,42224,1,43.76774322,-79.2347387,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646411,42224,1,43.76774322,-79.2347387,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646412,42224,1,43.76774322,-79.2347387,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646424,42224,1,43.76785878,-79.23452562,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646425,42224,1,43.76785941,-79.23452433,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1646426,42224,1,43.76785941,-79.23452433,159.688694,,6.000906205,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649841,42357,1,43.76601639,-79.2373649,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649842,42357,1,43.76601639,-79.2373649,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649843,42357,1,43.76601639,-79.2373649,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649844,42357,1,43.76601639,-79.2373649,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649845,42357,1,43.76601828,-79.23736407,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649846,42357,1,43.76601828,-79.23736407,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649847,42357,1,43.76601828,-79.23736407,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1649848,42357,1,43.76601907,-79.23736254,164.688694,,8.001208274,0,205,Default,2.02107E+13,Toronto, Ontario, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1674240,43076,31,49.10383584,-125.8678109,19.03618026,,8.001208274,0,205,Default,2.02108E+13,Alberni-Clayoquot Regional District, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1701263,43800,1,48.42843114,-123.3986288,7.964244937,,8.001208274,0,205,Default,2.02108E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1701264,43800,1,48.42843114,-123.3986288,7.964244937,,8.001208274,0,205,Default,2.02108E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1702740,43840,1,48.42843114,-123.3986288,7.964244937,,8.001208274,0,205,Default,2.02108E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1702741,43840,1,48.42843114,-123.3986288,7.964244937,,8.001208274,0,205,Default,2.02108E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1704523,43881,1,48.43076103,-123.3939,16.85251838,,8.001208274,0,205,Default,2.02108E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1704531,43881,1,48.42965412,-123.3934581,3.777385971,,8.001208274,0,205,Default,2.02108E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1704532,43881,1,48.42965415,-123.3934589,3.779053428,,8.001208274,0,205,Default,2.02108E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1704533,43881,1,48.42965684,-123.3934623,3.779413293,,8.001208274,0,205,Default,2.02108E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1705627,43920,1,48.43067351,-123.3935082,14.6588789,,8.001208274,0,205,Default,2.02108E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1705628,43920,1,48.43067351,-123.3935082,14.6588789,,8.001208274,0,205,Default,2.02108E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1705638,43920,1,48.42825606,-123.3975329,4.422877647,,8.001208274,0,205,Default,2.02108E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1706492,43955,1,48.4302933,-123.3963064,22.58576161,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1706493,43955,1,48.4302933,-123.3963064,22.58576161,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1706526,43955,1,48.42823185,-123.3975904,4.099350154,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1706685,43970,1,48.42968119,-123.3936586,4.090759234,,32.00483309,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1706712,43970,1,48.42998469,-123.3946812,17.29059804,,48.00724964,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1708336,44018,1,48.43030397,-123.396248,22.72203062,,12.00181241,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1708345,44018,1,48.42944236,-123.3984778,11.29636929,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1708982,44045,1,48.42745546,-123.3991431,6.269558907,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1710203,44091,1,48.42806253,-123.3881288,6.37302015,,8.001208274,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1710204,44091,1,48.42806313,-123.3881294,6.370244405,,8.001208274,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1710205,44091,1,48.42806313,-123.3881294,6.370244405,,8.001208274,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1710206,44091,1,48.42806313,-123.3881294,6.370244405,,8.001208274,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1710207,44091,1,48.42806304,-123.3881293,6.37782978,,8.001208274,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711211,44148,1,48.43052963,-123.3928098,10.96866437,,12.00181241,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711212,44148,1,48.43052963,-123.3928098,10.96866437,,12.00181241,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711796,44160,1,48.4294012,-123.3989542,12.0693767,,12.00181241,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711811,44160,1,48.43000314,-123.3930361,4.169709352,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711814,44160,1,48.43065005,-123.3948874,20.64558608,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711815,44160,1,48.43065005,-123.3948874,20.64558608,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711816,44160,1,48.4306458,-123.3948881,20.61332452,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711936,44167,1,48.42922925,-123.3992386,11.54499672,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1711979,44167,1,48.43079206,-123.3939889,17.70704986,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1713172,44183,1,48.43025061,-123.3929101,5.98362709,,12.00181241,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1713187,44183,1,48.43030592,-123.3961421,23.16017453,,6.000906205,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1713188,44183,1,48.43030621,-123.3961422,23.15820629,,6.000906205,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1713189,44183,1,48.43030621,-123.3961422,23.15820629,,6.000906205,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1713295,44191,1,48.42885656,-123.3940398,3.228949714,,6.000906205,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1717247,44211,1,48.4297321,-123.3934548,5.087177097,,24,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1717443,44227,1,48.43005498,-123.3930531,4.959228913,,6.000906205,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1717444,44227,1,48.43005498,-123.3930531,4.959228913,,6.000906205,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1729421,44404,1,48.43010004,-123.3967445,21.53371129,,8.001208274,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1729422,44404,1,48.43010004,-123.3967445,21.53371129,,8.001208274,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1730790,44456,1,48.43063543,-123.3938228,15.57056449,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1733858,44524,9,49.10407299,-125.8677177,17.59785681,,32.00483309,0,,,2.02109E+13,British Columbia, Canada,,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1733927,44526,1,48.43015863,-123.394709,21.21851349,,65,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1733928,44526,1,48.43015863,-123.394709,21.21851349,,65,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1735350,44559,1,48.42843236,-123.3987412,7.868631048,,12.00181241,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1735351,44559,1,48.42842619,-123.3987514,7.820843379,,12.00181241,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1735358,44559,1,48.42981289,-123.3935585,5.843565344,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1735359,44559,1,48.42981289,-123.3935585,5.843565344,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1735371,44559,1,48.43036516,-123.3944017,16.73278809,,65,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1735372,44559,1,48.43036516,-123.3944017,16.73278809,,65,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1737837,44640,1,48.43018063,-123.3929809,5.46322916,,12.00181241,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1737838,44640,1,48.43018063,-123.3929809,5.46322916,,12.00181241,0,205,Default,2.02109E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1740585,44711,9,49.10419739,-125.8679528,17.86700305,,16.00241655,0,205,Default,2.02109E+13,British Columbia, Canada,,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1743039,44785,1,48.43095662,-123.3949413,21.46971531,,24,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1743040,44785,1,48.43095662,-123.3949413,21.46971531,,24,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1743811,44816,1,48.42887525,-123.3993042,9.901155653,,16.00241655,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1752138,45108,1,48.42985842,-123.3972245,16.77655497,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1752139,45108,1,48.42986815,-123.3972349,16.75052282,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1752140,45108,1,48.42986815,-123.3972349,16.75052282,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1752141,45108,1,48.42986815,-123.3972349,16.75052282,,8.001208274,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1752167,45108,1,48.42929273,-123.3989189,11.23675511,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1752168,45108,1,48.42929311,-123.3989213,11.23630302,,6.000906205,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1752918,45139,1,48.42990605,-123.3949532,19.89734077,,65,0,205,Default,2.02109E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1758793,45241,1,48.42900119,-123.3992037,10.29271415,,8.001208274,0,205,Default,2.0211E+13,Capital Regional District, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1758794,45241,1,48.42900119,-123.3992037,10.29271415,,8.001208274,0,205,Default,2.0211E+13,Capital Regional District, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1758795,45241,1,48.42900119,-123.3992037,10.29271415,,8.001208274,0,205,Default,2.0211E+13,Capital Regional District, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1758796,45241,1,48.42898792,-123.3991778,10.17100363,,8.001208274,0,205,Default,2.0211E+13,Capital Regional District, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1758903,45248,1,48.43045377,-123.3944724,30.17889656,,48.00724964,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1758904,45248,1,48.43045377,-123.3944724,30.17889656,,48.00724964,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1765336,45444,1,48.43091096,-123.3946408,21.24457388,,12.00181241,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1765337,45444,1,48.43091096,-123.3946408,21.24457388,,12.00181241,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1765356,45444,1,48.42982672,-123.3933266,5.718455663,,6.000906205,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1765357,45444,1,48.42982672,-123.3933266,5.718455663,,6.000906205,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774277,45630,1,48.42855277,-123.3988142,8.271285222,,8.001208274,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774278,45630,1,48.42855277,-123.3988142,8.271285222,,8.001208274,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774905,45644,1,48.43034471,-123.3930331,8.243170604,,6.000906205,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774906,45644,1,48.43034471,-123.3930331,8.243170604,,6.000906205,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774907,45644,1,48.43034471,-123.3930331,8.243170604,,6.000906205,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774934,45644,1,48.42989892,-123.3947989,18.33403015,,65,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774935,45644,1,48.42989892,-123.3947989,18.33403015,,65,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1774936,45644,1,48.42989892,-123.3947989,18.33403015,,65,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1776857,45667,1,48.42834553,-123.3987943,7.326832486,,12.00181241,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1776858,45667,1,48.42834553,-123.3987943,7.326832486,,12.00181241,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1776893,45667,1,48.43028802,-123.3945123,3.95323429,,48.00724964,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1776894,45667,1,48.43028802,-123.3945123,3.95323429,,48.00724964,0,205,Default,2.0211E+13,Esquimalt, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1781861,45735,1,48.42976116,-123.3935919,5.315045399,,24.00362482,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1781880,45735,1,48.4301608,-123.3947656,14.41673088,,65,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1787913,45844,1,48.43003833,-123.3932008,6.689046253,,24.00362482,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
8,2670,Plastic Food Wrappers (Candy/ Chip Bags/ etc.),1787914,45844,1,48.43003833,-123.3932008,6.689046253,,24.00362482,0,205,Default,2.0211E+13,Victoria, British Columbia, Canada,plastics
